"subject","condition","pretty_condition","study","term","mode","question","q","answer","correct","rt_s","response","num_o","IMPASSE","score_TRI","score_ORTH","score_BOTH","score_SAT_left","score_SAT_right","score_TV_max","score_TV_start","score_TV_end","score_TV_duration","score_REF","score_ABS","score_niceABS","score_TVERSKY","tv_type","score_SATISFICE","sat_type","top_score","top_type","range","int2","interpretation","high_interpretation","override","score_SCALED","score_STATE"
"7UK5N","1113","cross","SGC4B","winter22","asynch","Which shift(s) end at 3pm?",14,"",FALSE,11.751,"",0,"none",0,0,0,NA,NA,0,NA,0,0,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0,"blank","blank","neutral","",0,"unknown"
"7UK5N","1113","cross","SGC4B","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"K,X",TRUE,13.352,"KX",2,"none",1,-0.133333333333333,0.5,NA,NA,0.666666666666667,-0.117647058823529,NA,NA,0,1,1,0.666666666666667,"score_TV_max",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular","",1,"tri-like"
"VZBBV","1113","cross","SGC4B","winter22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,9.974,"A",1,"none",-0.0769230769230769,1,0.5,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"VZBBV","1113","cross","SGC4B","winter22","asynch","Which shift(s) start at the same time as D?",2,"J",FALSE,4.964,"J",1,"none",-0.0833333333333333,-0.0833333333333333,-0.0769230769230769,NA,NA,0.25,-0.0909090909090909,-0.0769230769230769,1,0,0,0,1,"score_TV_duration",NA,NA,1,"score_TVERSKY",1.08333333333333,"Tversky","Tversky","pos.trans","",0.5,"tri-like"
"VZBBV","1113","cross","SGC4B","winter22","asynch","Which shift(s) begin when C ends?",3,"",FALSE,6.606,"",0,"none",0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,0,"score_TRI",0,"blank","blank","neutral","",0,"unknown"
"VZBBV","1113","cross","SGC4B","winter22","asynch","Which shift(s) end at 4 pm?",4,"A",FALSE,0.95,"A",1,"none",-0.0714285714285714,-0.0833333333333333,-0.0769230769230769,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,-0.0714285714285714,"score_TRI",0.0119047619047619,"?","?","neg.trans","",-0.5,"unknown"
"VZBBV","1113","cross","SGC4B","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"A",FALSE,0.925,"A",1,"none",0,-0.0769230769230769,-0.0769230769230769,NA,NA,0,-0.0769230769230769,-0.0833333333333333,NA,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0.0769230769230769,"?","?","neg.trans","",-0.5,"unknown"
"VZBBV","1113","cross","SGC4B","winter22","asynch","Which shift(s) are six hours long?",6,"F",FALSE,1.39,"F",1,"none",-0.0625,-0.0625,-0.0625,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,-0.0625,"score_TRI",0,"?","?","neg.trans","",-0.5,"unknown"
"VZBBV","1113","cross","SGC4B","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"N",FALSE,1.535,"N",1,"none",-0.0625,-0.0666666666666667,-0.0714285714285714,NA,NA,0.125,-0.0625,0.25,-0.0625,0,0,0,0.25,"score_TV_end",NA,NA,0.25,"score_TVERSKY",0.316666666666667,"?","?","neg.trans","",-0.5,"unknown"
"VZBBV","1113","cross","SGC4B","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"J",FALSE,0.931,"J",1,"none",-0.0666666666666667,-0.0714285714285714,-0.0625,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,-0.0666666666666667,"score_TRI",0.00476190476190476,"?","?","neg.trans","",-0.5,"unknown"
"VZBBV","1113","cross","SGC4B","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"J",FALSE,0.814,"J",1,"none",0,0,-0.0588235294117647,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,"score_TRI",0,"?","?","neg.trans","",-0.5,"unknown"
"VZBBV","1113","cross","SGC4B","winter22","asynch","Which shift(s) end at the same time as F?",10,"J",FALSE,0.698,"J",1,"none",-0.0625,-0.0625,-0.0625,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,-0.0625,"score_TRI",0,"?","?","neg.trans","",-0.5,"unknown"
"VZBBV","1113","cross","SGC4B","winter22","asynch","Which shift(s) start at 12pm?",11,"J",FALSE,0.653,"J",1,"none",-0.0625,-0.0625,-0.0714285714285714,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,-0.0625,"score_TRI",0,"?","?","neg.trans","",-0.5,"unknown"
"VZBBV","1113","cross","SGC4B","winter22","asynch","Which shift(s) start at the same time as F?",12,"J",FALSE,0.746,"J",1,"none",-0.0625,-0.0625,-0.0625,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,-0.0625,"score_TRI",0,"?","?","neg.trans","",-0.5,"unknown"
"VZBBV","1113","cross","SGC4B","winter22","asynch","Which 2 shifts end when Z begins?",13,"K",FALSE,0.849,"K",1,"none",-0.0666666666666667,-0.0666666666666667,-0.0666666666666667,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,-0.0666666666666667,"score_TRI",0,"?","?","neg.trans","",-0.5,"unknown"
"VZBBV","1113","cross","SGC4B","winter22","asynch","Which shift(s) end at 3pm?",14,"O",FALSE,0.691,"O",1,"none",-0.0588235294117647,-0.0588235294117647,-0.0625,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,-0.0588235294117647,"score_TRI",0,"?","?","neg.trans","",-0.5,"unknown"
"VZBBV","1113","cross","SGC4B","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"O",FALSE,0.665,"O",1,"none",-0.0625,-0.0666666666666667,-0.0714285714285714,NA,NA,-0.0666666666666667,-0.0588235294117647,NA,NA,0,0,0,-0.0588235294117647,"score_TV_start",NA,NA,-0.0588235294117647,"score_TVERSKY",0.00784313725490196,"?","?","neg.trans","",-0.5,"unknown"
"0XJM4","1113","cross","SGC4B","winter22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,11.366,"A",1,"none",-0.0769230769230769,1,0.5,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"0XJM4","1113","cross","SGC4B","winter22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,11.926,"E",1,"none",-0.0833333333333333,1,0.5,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"0XJM4","1113","cross","SGC4B","winter22","asynch","Which shift(s) begin when C ends?",3,"A",FALSE,9.249,"A",1,"none",-0.0833333333333333,-0.1,-0.0769230769230769,NA,NA,0.166666666666667,-0.0833333333333333,-0.0833333333333333,0.333333333333333,0,0,0,0.333333333333333,"score_TV_duration",NA,NA,0.333333333333333,"score_TVERSKY",0.433333333333333,"Tversky","Tversky","pos.trans","?",0.5,"tri-like"
"0XJM4","1113","cross","SGC4B","winter22","asynch","Which shift(s) end at 4 pm?",4,"F",FALSE,61.512,"F",1,"none",-0.0714285714285714,0,-0.0769230769230769,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,0,"score_ORTH",0.0714285714285714,"?","?","neg.trans","",-0.5,"unknown"
"0XJM4","1113","cross","SGC4B","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"X,O,H,F,K,Z",FALSE,72.948,"FHKOXZ",6,"none",0.636363636363636,-0.461538461538462,0.115384615384615,NA,NA,-0.0952380952380952,0.615384615384615,-0.5,NA,0,0,0,0.615384615384615,"score_TV_start",NA,NA,0.636363636363636,"score_TRI",1.0979020979021,"frenzy","frenzy","neg.trans","",-0.5,"unknown"
"0XJM4","1113","cross","SGC4B","winter22","asynch","Which shift(s) are six hours long?",6,"E,G",TRUE,8.992,"EG",2,"none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans","",0.5,"tri-like"
"0XJM4","1113","cross","SGC4B","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"B,F",FALSE,21.241,"BF",2,"none",-0.125,1,0.5,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"0XJM4","1113","cross","SGC4B","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,56.811,"E",1,"none",-0.0666666666666667,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"0XJM4","1113","cross","SGC4B","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,16.923,"I",1,"none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans","",0.5,"tri-like"
"0XJM4","1113","cross","SGC4B","winter22","asynch","Which shift(s) end at the same time as F?",10,"X",FALSE,42.558,"X",1,"none",-0.0625,1,0.5,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"0XJM4","1113","cross","SGC4B","winter22","asynch","Which shift(s) start at 12pm?",11,"B,F",FALSE,10.685,"BF",2,"none",-0.125,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"0XJM4","1113","cross","SGC4B","winter22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,7.207,"B",1,"none",-0.0625,1,0.5,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"0XJM4","1113","cross","SGC4B","winter22","asynch","Which 2 shifts end when Z begins?",13,"F,X",FALSE,28.777,"FX",2,"none",0.433333333333333,1,0.666666666666667,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"0XJM4","1113","cross","SGC4B","winter22","asynch","Which shift(s) end at 3pm?",14,"B,F",FALSE,34.985,"BF",2,"none",-0.117647058823529,0.941176470588235,0.4375,NA,NA,-0.142857142857143,NA,-0.117647058823529,-0.133333333333333,0,0,0,-0.117647058823529,"score_TV_end",NA,NA,0.941176470588235,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"0XJM4","1113","cross","SGC4B","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"B,E,F",FALSE,33.322,"BEF",3,"none",-0.1875,1,0.428571428571429,NA,NA,-0.2,-0.176470588235294,NA,NA,0,0,0,-0.176470588235294,"score_TV_start",NA,NA,1,"score_ORTH",1.1875,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"OP042","1113","cross","SGC4B","winter22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,36.983,"A",1,"none",-0.0769230769230769,1,0.5,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"OP042","1113","cross","SGC4B","winter22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,18.198,"E",1,"none",-0.0833333333333333,1,0.5,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"OP042","1113","cross","SGC4B","winter22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,14.696,"Z",1,"none",0,1,0.5,NA,NA,-0.125,-0.0833333333333333,0,-0.0909090909090909,0,0,0,0,"score_TV_end",NA,NA,1,"score_ORTH",1,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"OP042","1113","cross","SGC4B","winter22","asynch","Which shift(s) end at 4 pm?",4,"H",TRUE,38.474,"H",1,"none",1,-0.0833333333333333,0.5,NA,NA,0.5,-0.0714285714285714,1,NA,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular","",1,"tri-like"
"OP042","1113","cross","SGC4B","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"",FALSE,48.558,"",0,"none",0,0,0,NA,NA,0,0,0,NA,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0,"blank","blank","neutral","",0,"unknown"
"OP042","1113","cross","SGC4B","winter22","asynch","Which shift(s) are six hours long?",6,"E,G",TRUE,7.069,"EG",2,"none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans","",0.5,"tri-like"
"OP042","1113","cross","SGC4B","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"B,F",FALSE,22.616,"BF",2,"none",-0.125,1,0.5,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"OP042","1113","cross","SGC4B","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"I,J",FALSE,31.561,"IJ",2,"none",-0.133333333333333,-0.142857142857143,-0.125,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,-0.133333333333333,"score_TRI",0.00952380952380952,"?","?","neg.trans","",-0.5,"unknown"
"OP042","1113","cross","SGC4B","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"",FALSE,21.091,"",0,"none",0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,"score_TRI",0,"blank","blank","neutral","",0,"unknown"
"OP042","1113","cross","SGC4B","winter22","asynch","Which shift(s) end at the same time as F?",10,"E",TRUE,13.367,"E",1,"none",1,-0.0625,0.5,NA,NA,0.333333333333333,-0.0625,1,-0.0625,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular","",1,"tri-like"
"OP042","1113","cross","SGC4B","winter22","asynch","Which shift(s) start at 12pm?",11,"B,F",FALSE,5.243,"BF",2,"none",-0.125,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"OP042","1113","cross","SGC4B","winter22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,3.733,"B",1,"none",-0.0625,1,0.5,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"OP042","1113","cross","SGC4B","winter22","asynch","Which 2 shifts end when Z begins?",13,"C,G,O",FALSE,17.518,"CGO",3,"none",-0.2,-0.2,-0.2,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,-0.2,"score_TRI",0,"?","?","neg.trans","",-0.5,"unknown"
"OP042","1113","cross","SGC4B","winter22","asynch","Which shift(s) end at 3pm?",14,"X",TRUE,9.702,"X",1,"none",1,-0.0588235294117647,0.5,NA,NA,0.25,NA,1,-0.0666666666666667,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.05882352941176,"Triangular","Triangular","triangular","",1,"tri-like"
"OP042","1113","cross","SGC4B","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"G",FALSE,14.07,"G",1,"none",-0.0625,-0.0666666666666667,-0.0714285714285714,NA,NA,-0.0666666666666667,-0.0588235294117647,NA,NA,0,0,0,-0.0588235294117647,"score_TV_start",NA,NA,-0.0588235294117647,"score_TVERSKY",0.00784313725490196,"?","?","neg.trans","",-0.5,"unknown"
"0DSY0","1113","cross","SGC4B","winter22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,11.164,"A",1,"none",-0.0769230769230769,1,0.5,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"0DSY0","1113","cross","SGC4B","winter22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,31.619,"E",1,"none",-0.0833333333333333,1,0.5,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"0DSY0","1113","cross","SGC4B","winter22","asynch","Which shift(s) begin when C ends?",3,"I",FALSE,80.168,"I",1,"none",-0.0833333333333333,0,-0.0769230769230769,NA,NA,-0.125,-0.0833333333333333,-0.0833333333333333,-0.0909090909090909,0,0,0,-0.0833333333333333,"score_TV_start",NA,NA,0,"score_ORTH",0.0833333333333333,"?","?","neg.trans","",-0.5,"unknown"
"0DSY0","1113","cross","SGC4B","winter22","asynch","Which shift(s) end at 4 pm?",4,"D,E",FALSE,12.662,"DE",2,"none",-0.142857142857143,-0.166666666666667,-0.153846153846154,NA,NA,-0.153846153846154,-0.142857142857143,-0.142857142857143,NA,0,0,0,-0.142857142857143,"score_TV_start",NA,NA,-0.142857142857143,"score_TRI",0.0238095238095238,"?","?","neg.trans","",-0.5,"unknown"
"0DSY0","1113","cross","SGC4B","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"U",FALSE,75.042,"U",1,"none",-0.0909090909090909,1,0.5,NA,NA,0.333333333333333,-0.0769230769230769,0.5,NA,0,0,0,0.5,"score_TV_end",NA,NA,1,"score_ORTH",1.09090909090909,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"0DSY0","1113","cross","SGC4B","winter22","asynch","Which shift(s) are six hours long?",6,"J,M",FALSE,15.707,"JM",2,"none",-0.125,-0.125,-0.125,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,-0.125,"score_TRI",0,"?","?","neg.trans","",-0.5,"unknown"
"0DSY0","1113","cross","SGC4B","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"H,L",FALSE,142.181,"HL",2,"none",-0.125,-0.133333333333333,-0.142857142857143,NA,NA,0.025,-0.125,-0.142857142857143,0.4375,0,0,0,0.4375,"score_TV_duration",NA,NA,0.4375,"score_TVERSKY",0.570833333333333,"Tversky","Tversky","pos.trans","",0.5,"tri-like"
"0DSY0","1113","cross","SGC4B","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,76.084,"E",1,"none",-0.0666666666666667,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"0DSY0","1113","cross","SGC4B","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"J",FALSE,187.685,"J",1,"none",0,0,-0.0588235294117647,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,"score_TRI",0,"?","?","neg.trans","",-0.5,"unknown"
"0DSY0","1113","cross","SGC4B","winter22","asynch","Which shift(s) end at the same time as F?",10,"N",FALSE,3.119,"N",1,"none",-0.0625,-0.0625,-0.0625,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,-0.0625,"score_TRI",0,"?","?","neg.trans","",-0.5,"unknown"
"0DSY0","1113","cross","SGC4B","winter22","asynch","Which shift(s) start at 12pm?",11,"N",FALSE,1.272,"N",1,"none",-0.0625,-0.0625,-0.0714285714285714,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,-0.0625,"score_TRI",0,"?","?","neg.trans","",-0.5,"unknown"
"0DSY0","1113","cross","SGC4B","winter22","asynch","Which shift(s) start at the same time as F?",12,"Z",FALSE,1.434,"Z",1,"none",-0.0625,-0.0625,-0.0625,NA,NA,0.5,-0.0625,NA,1,0,0,0,1,"score_TV_duration",NA,NA,1,"score_TVERSKY",1.0625,"Tversky","Tversky","pos.trans","",0.5,"tri-like"
"0DSY0","1113","cross","SGC4B","winter22","asynch","Which 2 shifts end when Z begins?",13,"Z",FALSE,1.837,"Z",1,"none",0,0,-0.0666666666666667,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,0,"score_TRI",0,"reference","reference","neutral","",0,"unknown"
"0DSY0","1113","cross","SGC4B","winter22","asynch","Which shift(s) end at 3pm?",14,"Z",FALSE,1.365,"Z",1,"none",-0.0588235294117647,-0.0588235294117647,-0.0625,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,-0.0588235294117647,"score_TRI",0,"?","?","neg.trans","",-0.5,"unknown"
"0DSY0","1113","cross","SGC4B","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"Z",FALSE,2.529,"Z",1,"none",-0.0625,-0.0666666666666667,-0.0714285714285714,NA,NA,0.333333333333333,1,NA,NA,0,0,0,1,"score_TV_start",NA,NA,1,"score_TVERSKY",1.06666666666667,"Tversky","Tversky","pos.trans","",0.5,"tri-like"
"K2NYT","1113","cross","SGC4B","winter22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,31.239,"A",1,"none",-0.0769230769230769,1,0.5,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"K2NYT","1113","cross","SGC4B","winter22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,15.985,"E",1,"none",-0.0833333333333333,1,0.5,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"K2NYT","1113","cross","SGC4B","winter22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,30.837,"Z",1,"none",0,1,0.5,NA,NA,-0.125,-0.0833333333333333,0,-0.0909090909090909,0,0,0,0,"score_TV_end",NA,NA,1,"score_ORTH",1,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"K2NYT","1113","cross","SGC4B","winter22","asynch","Which shift(s) end at 4 pm?",4,"D,E",FALSE,86.774,"DE",2,"none",-0.142857142857143,-0.166666666666667,-0.153846153846154,NA,NA,-0.153846153846154,-0.142857142857143,-0.142857142857143,NA,0,0,0,-0.142857142857143,"score_TV_start",NA,NA,-0.142857142857143,"score_TRI",0.0238095238095238,"?","?","neg.trans","",-0.5,"unknown"
"K2NYT","1113","cross","SGC4B","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"F",FALSE,86.152,"F",1,"none",-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,NA,NA,-0.142857142857143,-0.0769230769230769,-0.0833333333333333,NA,0,0,0,-0.0769230769230769,"score_TV_start",NA,NA,-0.0769230769230769,"score_TVERSKY",0.013986013986014,"?","?","neg.trans","",-0.5,"unknown"
