"subject","condition","pretty_condition","study","term","mode","question","q","answer","correct","rt_s","response","num_o","score_TRI","score_ORTH","score_SAT_left","score_SAT_right","score_TV_max","score_TV_start","score_TV_end","score_TV_duration","score_REF","score_BOTH","score_ABS","score_niceABS","score_TVERSKY","tv_type","score_SATISFICE","sat_type","top_score","top_type","range","int2","interpretation","high_interpretation","score_SCALED","score_STATE"
"UEETV","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,28.491,"I",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"UEETV","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) end at the same time as F?",10,"E",TRUE,5.658,"E",1,1,-0.0625,NA,NA,0.333333333333333,-0.0625,1,-0.0625,0,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular",1,"tri-like"
"UEETV","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) start at 12pm?",11,"L,M",TRUE,4.775,"LM",2,1,-0.125,NA,NA,NA,NA,NA,NA,0,0,1,1,NA,NA,NA,NA,1,"score_TRI",1.125,"Triangular","Triangular","triangular",1,"tri-like"
"UEETV","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) start at the same time as F?",12,"G",TRUE,4.226,"G",1,1,-0.0625,NA,NA,0.5,1,NA,-0.0625,0,0,1,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular",1,"tri-like"
"UEETV","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which 2 shifts end when Z begins?",13,"E,F",TRUE,8.149,"EF",2,1,0.433333333333333,NA,NA,NA,NA,NA,NA,0,0,1,1,NA,NA,NA,NA,1,"score_TRI",0.566666666666667,"Triangular","Triangular","triangular",1,"tri-like"
"UEETV","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) end at 3pm?",14,"X",TRUE,5.849,"X",1,1,-0.0588235294117647,NA,NA,0.25,NA,1,-0.0666666666666667,0,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.05882352941176,"Triangular","Triangular","triangular",1,"tri-like"
"UEETV","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"K,X",TRUE,14.412,"KX",2,1,-0.133333333333333,NA,NA,0.666666666666667,-0.117647058823529,NA,NA,0,0,1,1,0.666666666666667,"score_TV_max",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"L5L85","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) start at 11 am?",1,"D,E",FALSE,49.681,"DE",2,-0.153846153846154,-0.166666666666667,NA,NA,-0.166666666666667,-0.153846153846154,-0.142857142857143,NA,0,0,0,0,-0.142857142857143,"score_TV_end",NA,NA,-0.142857142857143,"score_TVERSKY",0.0238095238095238,"?","?","neg.trans",-0.5,"unknown"
"L5L85","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,8.068,"E",1,-0.0833333333333333,1,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"L5L85","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) begin when C ends?",3,"A",FALSE,12.444,"A",1,-0.0833333333333333,-0.1,NA,NA,0.166666666666667,-0.0833333333333333,-0.0833333333333333,0.333333333333333,0,0,0,0,0.333333333333333,"score_TV_duration",NA,NA,0.333333333333333,"score_TVERSKY",0.433333333333333,"?","?","neg.trans",-0.5,"unknown"
"L5L85","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) end at 4 pm?",4,"",FALSE,19.677,"",0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"L5L85","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"",FALSE,57.763,"",0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"L5L85","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) are six hours long?",6,"E,G",TRUE,22.282,"EG",2,1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"L5L85","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"B,F",FALSE,36.052,"BF",2,-0.125,1,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"L5L85","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"",FALSE,64.486,"",0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"L5L85","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,36.377,"I",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"L5L85","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) end at the same time as F?",10,"Z",FALSE,22.918,"Z",1,-0.0625,-0.0625,NA,NA,0.333333333333333,-0.0625,-0.0625,1,0,0,0,0,1,"score_TV_duration",NA,NA,1,"score_TVERSKY",1.0625,"Tversky","Tversky","pos.trans",0.5,"tri-like"
"L5L85","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) start at 12pm?",11,"N",FALSE,9.449,"N",1,-0.0625,-0.0625,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,-0.0625,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"L5L85","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,16.194,"B",1,-0.0625,1,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"L5L85","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which 2 shifts end when Z begins?",13,"B,O",FALSE,74.369,"BO",2,-0.133333333333333,-0.133333333333333,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,-0.133333333333333,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"L5L85","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) end at 3pm?",14,"P",FALSE,52.865,"P",1,-0.0588235294117647,-0.0588235294117647,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,-0.0588235294117647,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"L5L85","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"D,K,L",FALSE,34.702,"DKL",3,0.375,-0.2,NA,NA,0.2,-0.176470588235294,NA,NA,0,0,0,0,0.2,"score_TV_max",NA,NA,0.375,"score_TRI",0.575,"Triangular","Triangular","triangular",1,"tri-like"
"MLNH1","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) start at 11 am?",1,"A,O,I",FALSE,24.041,"AIO",3,-0.230769230769231,1,NA,NA,-0.25,-0.230769230769231,-0.214285714285714,NA,0,0,0,0,-0.214285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.23076923076923,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"MLNH1","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,13.212,"E",1,-0.0833333333333333,1,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"MLNH1","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) begin when C ends?",3,"A",FALSE,12.931,"A",1,-0.0833333333333333,-0.1,NA,NA,0.166666666666667,-0.0833333333333333,-0.0833333333333333,0.333333333333333,0,0,0,0,0.333333333333333,"score_TV_duration",NA,NA,0.333333333333333,"score_TVERSKY",0.433333333333333,"?","?","neg.trans",-0.5,"unknown"
"MLNH1","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) end at 4 pm?",4,"H",TRUE,15.858,"H",1,1,-0.0833333333333333,NA,NA,0.5,-0.0714285714285714,1,NA,0,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"MLNH1","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"O",TRUE,23.112,"O",1,1,-0.0769230769230769,NA,NA,-0.142857142857143,-0.0769230769230769,-0.0833333333333333,NA,0,0,1,1,-0.0769230769230769,"score_TV_start",NA,NA,1,"score_TRI",1.07692307692308,"Triangular","Triangular","triangular",1,"tri-like"
"MLNH1","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) are six hours long?",6,"E,G",TRUE,42.932,"EG",2,1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"MLNH1","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"B,F",FALSE,62.561,"BF",2,-0.125,1,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"MLNH1","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"D,N",FALSE,85.682,"DN",2,-0.133333333333333,-0.142857142857143,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,-0.133333333333333,"score_TRI",0.00952380952380952,"?","?","neg.trans",-0.5,"unknown"
"MLNH1","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,20.635,"I",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"MLNH1","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) end at the same time as F?",10,"E",TRUE,34.577,"E",1,1,-0.0625,NA,NA,0.333333333333333,-0.0625,1,-0.0625,0,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular",1,"tri-like"
"MLNH1","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) start at 12pm?",11,"D,H,L,M,N,O,Z,X",FALSE,65.599,"DHLMNOXZ",8,0.625,-0.5,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0.625,"score_TRI",1.125,"frenzy","frenzy","neg.trans",-0.5,"unknown"
"MLNH1","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,32.721,"B",1,-0.0625,1,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"MLNH1","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which 2 shifts end when Z begins?",13,"E,F",TRUE,53.392,"EF",2,1,0.433333333333333,NA,NA,NA,NA,NA,NA,0,0,1,1,NA,NA,NA,NA,1,"score_TRI",0.566666666666667,"Triangular","Triangular","triangular",1,"tri-like"
"MLNH1","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) end at 3pm?",14,"X",TRUE,10.444,"X",1,1,-0.0588235294117647,NA,NA,0.25,NA,1,-0.0666666666666667,0,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.05882352941176,"Triangular","Triangular","triangular",1,"tri-like"
"MLNH1","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"C,X",FALSE,22.913,"CX",2,0.4375,-0.133333333333333,NA,NA,0.266666666666667,-0.117647058823529,NA,NA,0,0,0,0,0.266666666666667,"score_TV_max",NA,NA,0.4375,"score_TRI",0.570833333333333,"Triangular","Triangular","triangular",1,"tri-like"
"O9T8H","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,11.632,"A",1,-0.0769230769230769,1,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"O9T8H","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,15.453,"E",1,-0.0833333333333333,1,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"O9T8H","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,18.499,"Z",1,0,1,NA,NA,-0.125,-0.0833333333333333,0,-0.0909090909090909,0,0,0,0,0,"score_TV_end",NA,NA,1,"score_ORTH",1,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"O9T8H","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) end at 4 pm?",4,"F,U",FALSE,57.868,"FU",2,-0.142857142857143,1,NA,NA,-0.153846153846154,-0.142857142857143,-0.142857142857143,NA,0,0,0,0,-0.142857142857143,"score_TV_start",NA,NA,1,"score_ORTH",1.14285714285714,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"O9T8H","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"",FALSE,25.659,"",0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"O9T8H","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) are six hours long?",6,"E,G",TRUE,9.013,"EG",2,1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"O9T8H","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"B,F",FALSE,22.138,"BF",2,-0.125,1,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"O9T8H","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,28.943,"E",1,-0.0666666666666667,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"O9T8H","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,10.786,"I",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"O9T8H","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) end at the same time as F?",10,"E",TRUE,57.07,"E",1,1,-0.0625,NA,NA,0.333333333333333,-0.0625,1,-0.0625,0,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular",1,"tri-like"
"O9T8H","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) start at 12pm?",11,"B,F",FALSE,11.596,"BF",2,-0.125,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"O9T8H","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,35.367,"B",1,-0.0625,1,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"O9T8H","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which 2 shifts end when Z begins?",13,"D,N",FALSE,49.778,"DN",2,-0.133333333333333,-0.133333333333333,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,-0.133333333333333,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"O9T8H","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) end at 3pm?",14,"B,E",FALSE,46.455,"BE",2,-0.117647058823529,0.941176470588235,NA,NA,-0.142857142857143,NA,-0.117647058823529,-0.133333333333333,0,0,0,0,-0.117647058823529,"score_TV_end",NA,NA,0.941176470588235,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"O9T8H","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"J",FALSE,25.444,"J",1,-0.0625,-0.0666666666666667,NA,NA,-0.0666666666666667,-0.0588235294117647,NA,NA,0,0,0,0,-0.0588235294117647,"score_TV_start",NA,NA,-0.0588235294117647,"score_TVERSKY",0.00784313725490196,"?","?","neg.trans",-0.5,"unknown"
"SCB5T","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) start at 11 am?",1,"A,O,I",FALSE,51.889,"AIO",3,-0.230769230769231,1,NA,NA,-0.25,-0.230769230769231,-0.214285714285714,NA,0,0,0,0,-0.214285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.23076923076923,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"SCB5T","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,30.386,"E",1,-0.0833333333333333,1,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"SCB5T","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) begin when C ends?",3,"I,Z",FALSE,38.881,"IZ",2,-0.0833333333333333,1,NA,NA,-0.25,-0.166666666666667,-0.0833333333333333,-0.181818181818182,0,0,0,0,-0.0833333333333333,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"SCB5T","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) end at 4 pm?",4,"F,U",FALSE,97.893,"FU",2,-0.142857142857143,1,NA,NA,-0.153846153846154,-0.142857142857143,-0.142857142857143,NA,0,0,0,0,-0.142857142857143,"score_TV_start",NA,NA,1,"score_ORTH",1.14285714285714,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"SCB5T","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"O",TRUE,69.102,"O",1,1,-0.0769230769230769,NA,NA,-0.142857142857143,-0.0769230769230769,-0.0833333333333333,NA,0,0,1,1,-0.0769230769230769,"score_TV_start",NA,NA,1,"score_TRI",1.07692307692308,"Triangular","Triangular","triangular",1,"tri-like"
"SCB5T","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) are six hours long?",6,"E,G",TRUE,74.122,"EG",2,1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"SCB5T","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"B,F",FALSE,29.565,"BF",2,-0.125,1,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"SCB5T","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,49.76,"E",1,-0.0666666666666667,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"SCB5T","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,35.288,"I",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"SCB5T","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) end at the same time as F?",10,"X",FALSE,98.535,"X",1,-0.0625,1,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"SCB5T","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) start at 12pm?",11,"B,F",FALSE,19.321,"BF",2,-0.125,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"SCB5T","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,18.202,"B",1,-0.0625,1,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"SCB5T","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which 2 shifts end when Z begins?",13,"F,O",FALSE,57.698,"FO",2,0.433333333333333,0.433333333333333,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0.433333333333333,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"SCB5T","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,39.992,"B",1,-0.0588235294117647,1,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"SCB5T","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"B,E",FALSE,40.974,"BE",2,-0.125,0.5,NA,NA,-0.133333333333333,-0.117647058823529,NA,NA,0,0,0,0,-0.117647058823529,"score_TV_start",NA,NA,0.5,"score_ORTH",0.625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"YZN1M","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) start at 11 am?",1,"F",TRUE,16.455,"F",1,1,-0.0833333333333333,NA,NA,0.5,1,-0.0714285714285714,NA,0,0,1,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"YZN1M","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) start at the same time as D?",2,"K",TRUE,19.286,"K",1,1,-0.0833333333333333,NA,NA,0.25,0.5,-0.0769230769230769,-0.0769230769230769,0,0,1,1,0.5,"score_TV_start",NA,NA,1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"YZN1M","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) begin when C ends?",3,"F",TRUE,9.721,"F",1,1,0,NA,NA,0.166666666666667,-0.0833333333333333,1,-0.0909090909090909,0,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1,"Triangular","Triangular","triangular",1,"tri-like"
"YZN1M","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) end at 4 pm?",4,"H",TRUE,37.161,"H",1,1,-0.0833333333333333,NA,NA,0.5,-0.0714285714285714,1,NA,0,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"YZN1M","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"A",FALSE,55.33,"A",1,0,-0.0769230769230769,NA,NA,0,-0.0769230769230769,-0.0833333333333333,NA,0,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0.0769230769230769,"?","?","neg.trans",-0.5,"unknown"
"YZN1M","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) are six hours long?",6,"E,G",TRUE,8.229,"EG",2,1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"YZN1M","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"O,X",TRUE,16.239,"OX",2,1,-0.133333333333333,NA,NA,0.25,1,-0.142857142857143,-0.125,0,0,1,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"YZN1M","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"G",TRUE,38.339,"G",1,1,-0.0714285714285714,NA,NA,NA,NA,NA,NA,0,0,1,1,NA,NA,NA,NA,1,"score_TRI",1.07142857142857,"Triangular","Triangular","triangular",1,"tri-like"
"YZN1M","111112","ORTH-rotate-45","SGC4C","summer22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,17.163,"I",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
