"subject","study","condition","pretty_condition","term","pool","mode","block","explicit","impasse","grid","mark","ixn","gwidth","gheight","graph","time_elapsed_m","question","relation","q","correct","answer","rt_s"
"ZDA7B","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",3.32156666666667,"Which shift(s) begin when C ends?","meets","3","FALSE","",32.128
"ZDA7B","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",4.41998333333333,"Which shift(s) end at 4 pm?","endtime","4","FALSE","F",65.784
"ZDA7B","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",4.90846666666667,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","K",28.997
"ZDA7B","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",5.5504,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",32.722
"ZDA7B","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.46,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","H,K",54.473
"ZDA7B","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.9462,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",29.067
"ZDA7B","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",7.19548333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",14.857
"ZDA7B","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",7.50725,"Which shift(s) end at the same time as F?","ends","10","TRUE","E",18.601
"ZDA7B","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",7.71903333333333,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",12.606
"ZDA7B","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",7.80098333333333,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",4.812
"ZDA7B","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",8.31143333333333,"Which 2 shifts end when Z begins?","meets","13","FALSE","F",30.53
"ZDA7B","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.68985,"Which shift(s) end at 3pm?","endtime","14","FALSE","M",22.603
"ZDA7B","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",9.69633333333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","F,I",60.282
"KGNC3","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",1.29375,"Which shift(s) start at 11 am?","starttime","1","TRUE","F",23.583
"KGNC3","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",1.3973,"Which shift(s) start at the same time as D?","starts","2","TRUE","K",6.086
"KGNC3","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",1.77601666666667,"Which shift(s) begin when C ends?","meets","3","TRUE","F",22.599
"KGNC3","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",2.59138333333333,"Which shift(s) end at 4 pm?","endtime","4","FALSE","B",48.797
"KGNC3","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",5.43368333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","A",170.42
"KGNC3","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",5.5913,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",6.277
"KGNC3","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.72665,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","TRUE","O,X",68.011
"KGNC3","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",7.13301666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","TRUE","G",24.107
"KGNC3","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",7.74501666666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE","E",36.615
"KGNC3","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",7.88678333333333,"Which shift(s) end at the same time as F?","ends","10","TRUE","E",8.39
"KGNC3","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.0189,"Which shift(s) start at 12pm?","starttime","11","TRUE","L,M",7.803
"KGNC3","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.18696666666667,"Which shift(s) start at the same time as F?","starts","12","TRUE","G",9.96
"KGNC3","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",8.44283333333333,"Which 2 shifts end when Z begins?","meets","13","TRUE","E,F",15.23
"KGNC3","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.63833333333333,"Which shift(s) end at 3pm?","endtime","14","TRUE","X",11.604
"KGNC3","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.87251666666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","TRUE","K,X",13.957
"HV8ZE","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",2.07451666666667,"Which shift(s) start at 11 am?","starttime","1","FALSE","O",46.571
"HV8ZE","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",2.301,"Which shift(s) start at the same time as D?","starts","2","FALSE","J",13.487
"HV8ZE","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",2.91685,"Which shift(s) begin when C ends?","meets","3","FALSE","K",36.85
"HV8ZE","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",3.1869,"Which shift(s) end at 4 pm?","endtime","4","FALSE","H,B",16.101
"HV8ZE","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",3.79356666666667,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","A,F,G",36.092
"HV8ZE","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",4.02695,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",9.013
"HV8ZE","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",4.86041666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","M,O,X",49.908
"HV8ZE","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.97683333333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E,I,J",126.887
"HV8ZE","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",7.3699,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",23.319
"HV8ZE","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",7.79321666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE","Z",25.308
"HV8ZE","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.01488333333333,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",13.135
"HV8ZE","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.18675,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",10.211
"HV8ZE","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",8.87866666666667,"Which 2 shifts end when Z begins?","meets","13","FALSE","H,L,P",41.418
"HV8ZE","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",9.0554,"Which shift(s) end at 3pm?","endtime","14","TRUE","X",10.507
"HV8ZE","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",9.35705,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","TRUE","K,X",17.997
"G5HED","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",1.91675,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",47.798
"G5HED","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",2.18833333333333,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",16.193
"G5HED","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",2.31995,"Which shift(s) begin when C ends?","meets","3","FALSE","Z",7.798
"G5HED","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",3.38606666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE","U",63.877
"G5HED","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",4.1002,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","U",42.596
"G5HED","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",4.31385,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",9.923
"G5HED","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",4.5186,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",12.193
"G5HED","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.43526666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",54.907
"G5HED","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",5.81726666666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",22.83
"G5HED","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.77206666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE","X",57.196
"G5HED","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.87835,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",6.284
"G5HED","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.93553333333333,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",3.234
"G5HED","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",7.10035,"Which 2 shifts end when Z begins?","meets","13","FALSE","F,X",9.797
"G5HED","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",7.42486666666667,"Which shift(s) end at 3pm?","endtime","14","FALSE","B",19.381
"G5HED","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",7.58353333333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","E,F",9.425
"V9JKJ","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",1.7624,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",12.97
"V9JKJ","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",2.04683333333333,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",16.968
"V9JKJ","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",2.31688333333333,"Which shift(s) begin when C ends?","meets","3","FALSE","Z",16.108
"V9JKJ","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",2.71168333333333,"Which shift(s) end at 4 pm?","endtime","4","FALSE","U",23.599
"V9JKJ","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",5.88611666666667,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","U",190.377
"V9JKJ","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",6.27643333333333,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",14.717
"V9JKJ","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.71145,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",26.014
"V9JKJ","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",7.41755,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",42.277
"V9JKJ","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",8.07091666666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",39.115
"V9JKJ","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.5642,"Which shift(s) end at the same time as F?","ends","10","FALSE","X",29.504
"V9JKJ","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.73781666666667,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",10.323
"V9JKJ","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.87205,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",7.965
"V9JKJ","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",9.54946666666667,"Which 2 shifts end when Z begins?","meets","13","FALSE","F,X",40.535
