"subject","condition","pretty_condition","term","mode","question","q","answer","correct","rt_s","response","num_o","score_TRI","score_ORTH","score_SAT_left","score_SAT_right","score_TV_max","score_TV_start","score_TV_end","score_TV_duration","score_REF","score_BOTH","score_ABS","score_niceABS","score_TVERSKY","tv_type","score_SATISFICE","sat_type","top_score","top_type","range","int2","interpretation","high_interpretation","score_SCALED","score_STATE"
"520AG","11115","11115","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"I ,U ",FALSE,234.791,"  IU",4,-0.0909090909090909,1,NA,NA,0.333333333333333,-0.0769230769230769,0.5,NA,0,0,0,0,0.5,"score_TV_end",NA,NA,1,"score_ORTH",1.09090909090909,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"520AG","11115","11115","winter22","asynch","Which shift(s) are six hours long?",6,"E ,G ",FALSE,7.252,"  EG",4,1,1,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"520AG","11115","11115","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"B ,F ",FALSE,46.643,"  BF",4,-0.125,1,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"520AG","11115","11115","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E ",FALSE,73.503," E",2,-0.0666666666666667,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"520AG","11115","11115","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I ",FALSE,40.561," I",2,1,1,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"520AG","11115","11115","winter22","asynch","Which shift(s) end at the same time as F?",10,"X ",FALSE,152.515," X",2,-0.0625,1,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"520AG","11115","11115","winter22","asynch","Which shift(s) start at 12pm?",11,"B ,F ",FALSE,8.883,"  BF",4,-0.125,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"520AG","11115","11115","winter22","asynch","Which shift(s) start at the same time as F?",12,"B ",FALSE,6.532," B",2,-0.0625,1,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"520AG","11115","11115","winter22","asynch","Which 2 shifts end when Z begins?",13,"F ,X ",FALSE,35.88,"  FX",4,0.433333333333333,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"520AG","11115","11115","winter22","asynch","Which shift(s) end at 3pm?",14,"B ",FALSE,289.058," B",2,-0.0588235294117647,1,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"520AG","11115","11115","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"E ,F ",FALSE,97.528,"  EF",4,-0.125,1,NA,NA,-0.133333333333333,-0.117647058823529,NA,NA,0,0,0,0,-0.117647058823529,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"LV82T","11115","11115","winter22","asynch","Which shift(s) start at 11 am?",1,"A ",FALSE,36.464," A",2,-0.0769230769230769,1,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"LV82T","11115","11115","winter22","asynch","Which shift(s) start at the same time as D?",2,"E ",FALSE,10.694," E",2,-0.0833333333333333,1,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"LV82T","11115","11115","winter22","asynch","Which shift(s) begin when C ends?",3,"Z ",FALSE,37.038," Z",2,0,1,NA,NA,-0.125,-0.0833333333333333,0,-0.0909090909090909,0,0,0,0,0,"score_TV_end",NA,NA,1,"score_ORTH",1,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"LV82T","11115","11115","winter22","asynch","Which shift(s) end at 4 pm?",4,"U ",FALSE,184.473," U",2,-0.0714285714285714,1,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,1,"score_ORTH",1.07142857142857,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"LV82T","11115","11115","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"U ",FALSE,100.177," U",2,-0.0909090909090909,1,NA,NA,0.333333333333333,-0.0769230769230769,0.5,NA,0,0,0,0,0.5,"score_TV_end",NA,NA,1,"score_ORTH",1.09090909090909,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"LV82T","11115","11115","winter22","asynch","Which shift(s) are six hours long?",6,"E ,G ",FALSE,8.364,"  EG",4,1,1,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"LV82T","11115","11115","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"B ,F ",FALSE,21.793,"  BF",4,-0.125,1,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"LV82T","11115","11115","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E ",FALSE,65.644," E",2,-0.0666666666666667,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"LV82T","11115","11115","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I ",FALSE,23.513," I",2,1,1,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"LV82T","11115","11115","winter22","asynch","Which shift(s) end at the same time as F?",10,"X ",FALSE,77.757," X",2,-0.0625,1,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"LV82T","11115","11115","winter22","asynch","Which shift(s) start at 12pm?",11,"B ,F ",FALSE,22.512,"  BF",4,-0.125,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"LV82T","11115","11115","winter22","asynch","Which shift(s) start at the same time as F?",12,"B ",FALSE,7.458," B",2,-0.0625,1,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"LV82T","11115","11115","winter22","asynch","Which 2 shifts end when Z begins?",13,"F ,X ",FALSE,64.171,"  FX",4,0.433333333333333,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"LV82T","11115","11115","winter22","asynch","Which shift(s) end at 3pm?",14,"B ",FALSE,76.316," B",2,-0.0588235294117647,1,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"LV82T","11115","11115","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"E ,F ",FALSE,55.882,"  EF",4,-0.125,1,NA,NA,-0.133333333333333,-0.117647058823529,NA,NA,0,0,0,0,-0.117647058823529,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"MNLNJ","11115","11115","winter22","asynch","Which shift(s) start at 11 am?",1,"A ",FALSE,7.313," A",2,-0.0769230769230769,1,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"MNLNJ","11115","11115","winter22","asynch","Which shift(s) start at the same time as D?",2,"E ",FALSE,19.533," E",2,-0.0833333333333333,1,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"MNLNJ","11115","11115","winter22","asynch","Which shift(s) begin when C ends?",3,"Z ",FALSE,20.571," Z",2,0,1,NA,NA,-0.125,-0.0833333333333333,0,-0.0909090909090909,0,0,0,0,0,"score_TV_end",NA,NA,1,"score_ORTH",1,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"MNLNJ","11115","11115","winter22","asynch","Which shift(s) end at 4 pm?",4,"U ",FALSE,27.793," U",2,-0.0714285714285714,1,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,1,"score_ORTH",1.07142857142857,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"MNLNJ","11115","11115","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"F ",FALSE,66.523," F",2,-0.0909090909090909,-0.0769230769230769,NA,NA,-0.142857142857143,-0.0769230769230769,-0.0833333333333333,NA,0,0,0,0,-0.0769230769230769,"score_TV_start",NA,NA,-0.0769230769230769,"score_TVERSKY",0.013986013986014,"?","?","neg.trans",-0.5,"unknown"
"MNLNJ","11115","11115","winter22","asynch","Which shift(s) are six hours long?",6,"E ,G ",FALSE,9.511,"  EG",4,1,1,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"MNLNJ","11115","11115","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"B ,F ",FALSE,21.139,"  BF",4,-0.125,1,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"MNLNJ","11115","11115","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E ",FALSE,50.241," E",2,-0.0666666666666667,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"MNLNJ","11115","11115","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I ",FALSE,15.282," I",2,1,1,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"MNLNJ","11115","11115","winter22","asynch","Which shift(s) end at the same time as F?",10,"M ",FALSE,79.717," M",2,-0.0625,-0.0625,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,-0.0625,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"MNLNJ","11115","11115","winter22","asynch","Which shift(s) start at 12pm?",11,"B ,F ",FALSE,11.671,"  BF",4,-0.125,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"MNLNJ","11115","11115","winter22","asynch","Which shift(s) start at the same time as F?",12,"B ",FALSE,5.778," B",2,-0.0625,1,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"MNLNJ","11115","11115","winter22","asynch","Which 2 shifts end when Z begins?",13,"F ",FALSE,31.874," F",2,0.5,0.5,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0.5,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"MNLNJ","11115","11115","winter22","asynch","Which shift(s) end at 3pm?",14,"B ",FALSE,33.124," B",2,-0.0588235294117647,1,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"MNLNJ","11115","11115","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"E ,F ",FALSE,48.275,"  EF",4,-0.125,1,NA,NA,-0.133333333333333,-0.117647058823529,NA,NA,0,0,0,0,-0.117647058823529,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"MTFDT","11115","11115","winter22","asynch","Which shift(s) start at 11 am?",1,"A ",FALSE,19.57," A",2,-0.0769230769230769,1,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"MTFDT","11115","11115","winter22","asynch","Which shift(s) start at the same time as D?",2,"E ",FALSE,15.628," E",2,-0.0833333333333333,1,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"MTFDT","11115","11115","winter22","asynch","Which shift(s) begin when C ends?",3,"O ,I ",FALSE,28.252,"  IO",4,-0.166666666666667,0,NA,NA,0.0416666666666667,0.416666666666667,-0.166666666666667,-0.181818181818182,0,0,0,0,0.416666666666667,"score_TV_start",NA,NA,0.416666666666667,"score_TVERSKY",0.583333333333333,"Tversky","Tversky","pos.trans",0.5,"tri-like"
"MTFDT","11115","11115","winter22","asynch","Which shift(s) end at 4 pm?",4,"U ",FALSE,8.181," U",2,-0.0714285714285714,1,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,1,"score_ORTH",1.07142857142857,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"MTFDT","11115","11115","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"",FALSE,16.697,"",0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"MTFDT","11115","11115","winter22","asynch","Which shift(s) are six hours long?",6,"E ,G ",FALSE,7.798,"  EG",4,1,1,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"MTFDT","11115","11115","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"B ,F ",FALSE,35.125,"  BF",4,-0.125,1,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"MTFDT","11115","11115","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"",FALSE,3.811,"",0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"MTFDT","11115","11115","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I ",FALSE,12.531," I",2,1,1,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"MTFDT","11115","11115","winter22","asynch","Which shift(s) end at the same time as F?",10,"",FALSE,17.533,"",0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"MTFDT","11115","11115","winter22","asynch","Which shift(s) start at 12pm?",11,"B ,F ",FALSE,10.695,"  BF",4,-0.125,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"MTFDT","11115","11115","winter22","asynch","Which shift(s) start at the same time as F?",12,"B ",FALSE,5.302," B",2,-0.0625,1,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"MTFDT","11115","11115","winter22","asynch","Which 2 shifts end when Z begins?",13,"X ",FALSE,14.75," X",2,-0.0666666666666667,0.5,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0.5,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"MTFDT","11115","11115","winter22","asynch","Which shift(s) end at 3pm?",14,"B ",FALSE,11.335," B",2,-0.0588235294117647,1,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"MTFDT","11115","11115","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"",FALSE,7.766,"",0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"K4OUL","11115","11115","winter22","asynch","Which shift(s) start at 11 am?",1,"A ",FALSE,35.812," A",2,-0.0769230769230769,1,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"K4OUL","11115","11115","winter22","asynch","Which shift(s) start at the same time as D?",2,"E ",FALSE,41.626," E",2,-0.0833333333333333,1,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"K4OUL","11115","11115","winter22","asynch","Which shift(s) begin when C ends?",3,"A ",FALSE,20.193," A",2,-0.0833333333333333,-0.1,NA,NA,0.166666666666667,-0.0833333333333333,-0.0833333333333333,0.333333333333333,0,0,0,0,0.333333333333333,"score_TV_duration",NA,NA,0.333333333333333,"score_TVERSKY",0.433333333333333,"?","?","neg.trans",-0.5,"unknown"
"K4OUL","11115","11115","winter22","asynch","Which shift(s) end at 4 pm?",4,"H ",FALSE,11.247," H",2,1,-0.0833333333333333,NA,NA,0.5,-0.0714285714285714,1,NA,0,0,0,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"K4OUL","11115","11115","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"F ",FALSE,142.88," F",2,-0.0909090909090909,-0.0769230769230769,NA,NA,-0.142857142857143,-0.0769230769230769,-0.0833333333333333,NA,0,0,0,0,-0.0769230769230769,"score_TV_start",NA,NA,-0.0769230769230769,"score_TVERSKY",0.013986013986014,"?","?","neg.trans",-0.5,"unknown"
"K4OUL","11115","11115","winter22","asynch","Which shift(s) are six hours long?",6,"E ,G ",FALSE,10.545,"  EG",4,1,1,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"K4OUL","11115","11115","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"B ,F ",FALSE,22.67,"  BF",4,-0.125,1,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"K4OUL","11115","11115","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"",FALSE,66.877,"",0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"K4OUL","11115","11115","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"",FALSE,41.725,"",0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"K4OUL","11115","11115","winter22","asynch","Which shift(s) end at the same time as F?",10,"E ",FALSE,6.928," E",2,1,-0.0625,NA,NA,0.333333333333333,-0.0625,1,-0.0625,0,0,0,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular",1,"tri-like"
"K4OUL","11115","11115","winter22","asynch","Which shift(s) start at 12pm?",11,"B ,F ",FALSE,8.342,"  BF",4,-0.125,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"K4OUL","11115","11115","winter22","asynch","Which shift(s) start at the same time as F?",12,"B ",FALSE,11.956," B",2,-0.0625,1,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"K4OUL","11115","11115","winter22","asynch","Which 2 shifts end when Z begins?",13,"E ,F ",FALSE,84.761,"  EF",4,1,0.433333333333333,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,1,"score_TRI",0.566666666666667,"Triangular","Triangular","triangular",1,"tri-like"
"K4OUL","11115","11115","winter22","asynch","Which shift(s) end at 3pm?",14,"X ",FALSE,11.825," X",2,1,-0.0588235294117647,NA,NA,0.25,NA,1,-0.0666666666666667,0,0,0,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.05882352941176,"Triangular","Triangular","triangular",1,"tri-like"
"K4OUL","11115","11115","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"K ,X ",FALSE,23.512,"  KX",4,1,-0.133333333333333,NA,NA,0.666666666666667,-0.117647058823529,NA,NA,0,0,0,1,0.666666666666667,"score_TV_max",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"AEEBQ","11115","11115","winter22","asynch","Which shift(s) start at 11 am?",1,"A ",FALSE,19.049," A",2,-0.0769230769230769,1,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
